interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,1584,1554,3.31,86.29,18,1,386000,4835413,0,1551022,1584,1.0
5,0,0,1600,1553,2.62,85.95,18,1,386000,4859492,0,1558788,1600,1.0
5,0,0,1584,1562,2.61,85.77,18,1,386000,4883438,0,1566601,1584,1.0
5,0,0,1584,1546,3.35,85.9,18,1,386000,4907482,0,1574333,1584,1.0
5,0,0,1584,1551,2.75,86.15,18,1,386000,4931430,0,1582090,1584,1.0
5,0,0,1600,1549,2.82,86.34,19,1,386000,4955390,0,1589842,1600,1.0
5,0,0,1584,1565,2.8,86.07,19,1,386000,4979511,0,1597665,1584,1.0
5,0,0,1584,1550,2.85,86.36,19,1,386000,5003662,0,1605414,1584,1.0
5,0,0,1584,1551,3.04,85.79,19,1,386000,5027791,0,1613170,1584,1.0
5,0,0,1584,1547,2.67,85.74,19,1,386000,5051768,0,1620909,1584,1.0
5,0,0,1600,1550,2.68,86.24,19,1,386000,5075891,0,1628664,1600,1.0
5,0,0,1584,1557,2.55,86.04,19,1,386000,5099864,0,1636448,1584,1.0
5,0,0,1584,1551,2.57,85.94,19,1,386000,5123832,0,1644203,1584,1.0
5,0,0,1584,1551,2.98,85.87,19,1,386000,5147764,0,1651958,1584,1.0
5,0,0,1600,1554,2.76,85.89,19,1,386000,5171956,0,1659729,1600,1.0
5,0,0,1584,1560,2.46,86.15,19,1,386000,5196060,0,1667534,1584,1.0
5,0,0,1584,1549,2.57,85.74,19,1,386000,5219908,0,1675278,1584,1.0
5,0,0,1584,1551,2.61,85.75,20,1,386000,5243823,0,1683034,1584,1.0
5,0,0,1588,1554,2.73,86.01,20,1,386000,5267922,0,1690805,1588,1.0
5,0,0,1595,1559,2.42,85.75,20,1,386000,5292103,0,1698604,1595,1.0
