interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,100,0,108,2.3,86.11,22,1,386000,13843100,0,116864,100,1.0
5,0,99,0,105,2.49,86.33,22,1,386000,13901120,0,117393,99,1.0
5,0,100,0,86,2.39,85.76,22,1,386000,13954400,0,117824,100,1.0
5,0,100,0,71,2.33,86.01,22,1,386000,14002910,0,118181,100,1.0
5,0,100,0,92,2.41,86.2,22,1,386000,14061887,0,118644,100,1.0
5,0,100,0,90,2.31,86.39,22,1,386000,14120717,0,119094,100,1.0
5,0,100,0,68,2.41,85.83,22,1,386000,14171681,0,119437,100,1.0
5,0,100,0,109,2.34,86.02,22,1,386000,14231741,0,119986,100,1.0
5,0,99,0,91,2.35,86.13,23,1,386000,14287061,0,120445,99,1.0
5,0,100,0,105,2.22,86.34,23,1,386000,14345789,0,120973,100,1.0
5,0,100,0,83,2.27,85.76,23,1,386000,14398169,0,121392,100,1.0
5,0,100,0,111,2.45,85.96,23,1,386000,14458769,0,121948,100,1.0
5,0,100,0,111,2.38,86.15,23,1,386000,14518709,0,122503,100,1.0
5,0,100,0,75,2.29,86.26,23,1,386000,14571479,0,122878,100,1.0
5,0,99,0,82,2.3,86.41,23,1,386000,14623222,0,123288,99,1.0
5,0,100,0,117,2.42,85.87,23,1,386000,14685599,0,123875,100,1.0
5,0,100,0,82,2.32,86.01,23,1,386000,14737799,0,124286,100,1.0
5,0,100,0,103,2.4,86.17,23,1,386000,14800409,0,124802,100,1.0
5,0,100,0,85,2.3,86.31,23,1,386000,14853449,0,125231,100,1.0
5,0,100,0,112,2.38,85.78,23,1,386000,14914409,0,125793,100,1.0
5,0,100,0,110,2.22,85.97,24,1,386000,14974289,0,126344,100,1.0
5,0,99,0,82,2.38,86.11,24,1,386000,15026129,0,126757,99,1.0
5,0,100,0,113,2.47,86.29,24,1,386000,15087329,0,127324,100,1.0
5,0,100,0,85,2.35,86.42,24,1,386000,15140729,0,127753,100,1.0
5,0,100,0,107,2.27,85.91,24,1,386000,15199751,0,128288,100,1.0
5,0,100,0,97,2.36,86.11,24,1,386000,15257481,0,128774,100,1.0
5,0,100,0,87,2.18,86.34,24,1,386000,15313932,0,129210,100,1.0
5,0,100,0,80,2.31,85.77,24,1,386000,15364932,0,129612,100,1.0
5,0,99,0,98,2.1,86.01,24,1,386000,15420552,0,130103,99,1.0
5,0,100,0,118,2.29,86.16,24,1,386000,15483552,0,130694,100,1.0
