interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,396,392,1.1,85.79,16,1,386000,1088850,0,355256,396,1.0
5,0,0,400,396,1.22,85.97,16,1,386000,1094995,0,357240,400,1.0
5,0,0,396,392,1.23,86.45,17,1,386000,1101008,0,359201,396,1.0
5,0,0,400,394,0.85,86.38,17,1,386000,1107099,0,361172,400,1.0
5,0,0,396,395,1.15,85.93,17,1,386000,1113115,0,363150,396,1.0
5,0,0,400,397,0.99,86.31,17,1,386000,1119173,0,365138,400,1.0
5,0,0,396,389,0.83,86.15,17,1,386000,1125189,0,367087,396,1.0
5,0,0,400,400,1.07,85.84,17,1,386000,1131298,0,369091,400,1.0
5,0,0,396,390,1.12,86.19,17,1,386000,1137226,0,371042,396,1.0
5,0,0,400,397,0.79,85.76,17,1,386000,1143333,0,373030,400,1.0
5,0,0,396,389,1.08,86.22,17,1,386000,1149394,0,374977,396,1.0
5,0,0,400,397,1.38,86.08,17,1,386000,1155499,0,376963,400,1.0
5,0,0,400,393,1.12,86.41,17,1,386000,1161574,0,378931,400,1.0
5,0,0,396,395,1.04,86.09,17,1,386000,1167656,0,380908,396,1.0
5,0,0,400,397,1.03,86.1,18,1,386000,1173674,0,382893,400,1.0
5,0,0,396,391,1.02,86.2,18,1,386000,1179673,0,384852,396,1.0
5,0,0,400,396,0.89,86.13,18,1,386000,1185683,0,386836,400,1.0
5,0,0,396,392,0.94,86.31,18,1,386000,1191603,0,388798,396,1.0
5,0,0,400,397,0.98,86.03,18,1,386000,1197715,0,390786,400,1.0
5,0,0,396,394,0.85,86.08,18,1,386000,1203739,0,392756,396,1.0
5,0,0,400,395,0.95,85.98,18,1,386000,1209795,0,394733,400,1.0
5,0,0,396,392,0.98,85.79,18,1,386000,1215839,0,396694,396,1.0
5,0,0,400,395,0.93,86.02,18,1,386000,1221951,0,398672,400,1.0
5,0,0,396,394,0.89,86.26,18,1,386000,1227997,0,400645,396,1.0
5,0,0,400,393,0.99,85.99,18,1,386000,1234004,0,402612,400,1.0
5,0,0,396,394,1.05,85.83,18,1,386000,1240060,0,404586,396,1.0
5,0,0,400,394,1.0,86.0,19,1,386000,1246131,0,406559,400,1.0
5,0,0,396,394,0.92,86.24,19,1,386000,1252153,0,408530,396,1.0
5,0,0,400,393,1.0,86.01,19,1,386000,1258244,0,410497,400,1.0
5,0,0,396,392,1.0,86.32,19,1,386000,1264212,0,412461,396,1.0
5,0,0,400,394,0.91,85.84,19,1,386000,1270228,0,414435,400,1.0
5,0,0,396,390,0.98,85.99,19,1,386000,1276141,0,416387,396,1.0
5,0,0,400,398,0.88,85.94,19,1,386000,1282220,0,418380,400,1.0
5,0,0,396,394,0.96,86.14,19,1,386000,1288210,0,420354,396,1.0
5,0,0,400,398,0.75,85.89,19,1,386000,1294219,0,422347,400,1.0
5,0,0,396,392,0.88,86.28,19,1,386000,1300283,0,424311,396,1.0
5,0,0,400,397,0.87,85.98,19,1,386000,1306381,0,426300,400,1.0
5,0,0,396,392,0.78,85.91,19,1,386000,1312361,0,428261,396,1.0
5,0,0,400,397,0.86,85.86,20,1,386000,1318444,0,430250,400,1.0
5,0,0,396,394,0.8,86.14,20,1,386000,1324511,0,432223,396,1.0
5,0,0,400,396,0.66,86.41,20,1,386000,1330534,0,434207,400,1.0
5,0,0,396,392,0.89,86.06,20,1,386000,1336510,0,436171,396,1.0
5,0,0,400,397,0.77,86.14,20,1,386000,1342570,0,438159,400,1.0
5,0,0,396,392,0.77,86.16,20,1,386000,1348515,0,440123,396,1.0
5,0,0,400,397,1.01,86.14,20,1,386000,1354625,0,442111,400,1.0
5,0,0,396,393,0.79,86.06,20,1,386000,1360638,0,444076,396,1.0
5,0,0,400,394,0.9,86.11,20,1,386000,1366717,0,446049,400,1.0
5,0,0,396,391,0.86,86.11,20,1,386000,1372718,0,448007,396,1.0
5,0,0,400,397,0.95,86.19,20,1,386000,1378758,0,449995,400,1.0
5,0,0,396,392,0.86,85.96,20,1,386000,1384712,0,451959,396,1.0
5,0,0,400,395,0.75,86.16,21,1,386000,1390754,0,453938,400,1.0
5,0,0,396,393,0.67,86.34,21,1,386000,1396699,0,455903,396,1.0
5,0,0,400,395,0.73,86.25,21,1,386000,1402753,0,457882,400,1.0
5,0,0,396,393,0.75,85.95,21,1,386000,1408758,0,459847,396,1.0
5,0,0,400,397,0.73,86.21,21,1,386000,1414753,0,461836,400,1.0
5,0,0,396,387,0.86,86.09,21,1,386000,1420698,0,463775,396,1.0
5,0,0,400,399,0.95,86.26,21,1,386000,1426758,0,465771,400,1.0
5,0,0,396,392,0.86,85.74,21,1,386000,1432851,0,467733,396,1.0
5,0,0,400,396,0.87,86.23,21,1,386000,1438961,0,469714,400,1.0
5,0,0,396,393,0.95,86.3,21,1,386000,1445028,0,471679,396,1.0
5,0,0,400,394,0.82,86.14,21,1,386000,1451034,0,473651,400,1.0
5,0,0,396,393,0.73,86.0,21,1,386000,1457025,0,475620,396,1.0
5,0,0,400,394,0.97,86.02,22,1,386000,1463075,0,477594,400,1.0
5,0,0,396,395,0.87,85.84,22,1,386000,1469038,0,479570,396,1.0
5,0,0,400,394,0.81,85.91,22,1,386000,1475053,0,481549,400,1.0
5,0,0,396,393,0.77,85.89,22,1,386000,1481112,0,483509,396,1.0
5,0,0,400,396,0.83,86.01,22,1,386000,1487239,0,485493,400,1.0
5,0,0,396,395,0.87,86.0,22,1,386000,1493378,0,487469,396,1.0
5,0,0,400,394,0.74,86.21,22,1,386000,1499401,0,489441,400,1.0
5,0,0,396,394,0.81,85.93,22,1,386000,1505450,0,491414,396,1.0
5,0,0,400,396,0.84,86.04,22,1,386000,1511513,0,493396,400,1.0
5,0,0,396,391,0.83,86.45,22,1,386000,1517423,0,495353,396,1.0
5,0,0,400,394,0.99,86.41,22,1,386000,1523449,0,497326,400,1.0
5,0,0,396,394,0.93,86.05,22,1,386000,1529482,0,499296,396,1.0
5,0,0,400,395,0.87,86.1,23,1,386000,1535533,0,501274,400,1.0
5,0,0,396,395,0.84,86.03,23,1,386000,1541628,0,503250,396,1.0
5,0,0,400,395,0.86,85.97,23,1,386000,1547656,0,505228,400,1.0
5,0,0,396,392,0.85,85.87,23,1,386000,1553602,0,507191,396,1.0
5,0,0,400,395,0.83,85.89,23,1,386000,1559703,0,509170,400,1.0
5,0,0,396,393,0.79,85.94,23,1,386000,1565727,0,511135,396,1.0
5,0,0,400,395,0.97,86.01,23,1,386000,1571764,0,513110,400,1.0
5,0,0,396,393,0.8,85.94,23,1,386000,1577690,0,515078,396,1.0
5,0,0,400,399,0.92,86.21,23,1,386000,1583778,0,517074,400,1.0
5,0,0,396,393,0.93,86.39,23,1,386000,1589731,0,519042,396,1.0
5,0,0,400,398,0.93,86.27,23,1,386000,1595835,0,521032,400,1.0
5,0,0,396,391,0.68,85.89,23,1,386000,1601773,0,522987,396,1.0
5,0,0,400,397,0.76,86.28,24,1,386000,1607811,0,524974,400,1.0
5,0,0,400,390,0.83,86.31,24,1,386000,1613882,0,526928,400,1.0
5,0,0,396,399,0.99,86.06,24,1,386000,1619975,0,528926,396,1.0
5,0,0,400,391,1.01,86.41,24,1,386000,1626025,0,530883,400,1.0
5,0,0,396,398,0.89,86.38,24,1,386000,1632044,0,532874,396,1.0
5,0,0,400,394,0.78,86.24,24,1,386000,1638068,0,534854,400,1.0
5,0,0,396,394,0.65,86.05,24,1,386000,1644050,0,536819,396,1.0
5,0,0,400,396,0.77,86.26,24,1,386000,1650161,0,538805,400,1.0
5,0,0,396,393,0.79,85.86,24,1,386000,1656166,0,540768,396,1.0
