interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,1980,0,0,1965,0.95,86.36,27,1,386000,3019786,0,3003064,1980,1.0
5,2000,0,0,1994,0.87,85.87,27,1,386000,3029747,0,3013035,2000,1.0
5,1980,0,0,1969,1.01,85.8,27,1,386000,3039765,0,3022884,1980,1.0
5,2000,0,0,1969,0.82,85.85,27,1,386000,3049775,0,3032732,2000,1.0
5,1980,0,0,1994,0.99,85.77,27,1,386000,3059759,0,3042702,1980,1.0
5,1980,0,0,1971,0.82,86.31,27,1,386000,3069616,0,3052560,1980,1.0
5,2000,0,0,1984,0.89,86.04,27,1,386000,3079656,0,3062495,2000,1.0
5,1980,0,0,1978,0.91,86.17,27,1,386000,3089659,0,3072374,1980,1.0
5,1980,0,0,1971,0.93,85.8,27,1,386000,3099553,0,3082230,1980,1.0
5,2000,0,0,1989,0.91,86.05,27,1,386000,3109465,0,3092175,2000,1.0
5,1980,0,0,1975,0.85,86.36,27,1,386000,3119403,0,3102050,1980,1.0
